IR,QC,QD,Tavg,Tmin,Tmax,chargetime,cycle,battery_id,cycle_life,C1,Q1,C2
0.015201997,1.0520146,1.0525256,35.25939104783972,32.297933342700894,39.79307018726532,10.043033333333248,82.0,b3c5,828.0,5.6,36.0,4.3
0.015208613,1.0521172,1.0526227,35.3915036737015,32.45058812662467,39.71920249890351,10.043066666667194,83.0,b3c5,828.0,5.6,36.0,4.3
0.015182943,1.0519617,1.052493,35.45921002135855,32.412247,39.845375,10.041488333333596,84.0,b3c5,828.0,5.6,36.0,4.3
0.015189195,1.0520976,1.0526681,35.526370297684615,32.45060362296917,39.882977,10.04231499999975,85.0,b3c5,828.0,5.6,36.0,4.3
0.015209716,1.0519899,1.0523789,35.61503209101626,32.454605,39.899826,10.042325000000226,86.0,b3c5,828.0,5.6,36.0,4.3
0.015193028,1.0518516,1.0523865,35.67617108949056,32.429199621418455,39.870876,10.041781666666308,87.0,b3c5,828.0,5.6,36.0,4.3
0.015194335,1.0518804,1.052448,35.807794772945336,32.514496,39.951801,10.04157000000026,88.0,b3c5,828.0,5.6,36.0,4.3
0.015183017,1.0519146,1.0524895,36.014836205263244,32.616651066526906,39.985161,10.040688333333431,89.0,b3c5,828.0,5.6,36.0,4.3
0.015152633,1.0519985,1.0525787,36.28842900456989,32.784359251896966,39.78875,10.041806666666526,90.0,b3c5,828.0,5.6,36.0,4.3
0.015156854,1.0519978,1.0524834,36.32063691528659,32.740955,40.12667430935467,10.041553333333772,91.0,b3c5,828.0,5.6,36.0,4.3
0.015153034,1.0518384,1.0522468,36.27573257563208,32.786842,40.145027,10.042419999999886,92.0,b3c5,828.0,5.6,36.0,4.3
0.015165714,1.0517035,1.0523028,36.27736378495959,32.812687,40.05574,10.042561666666492,93.0,b3c5,828.0,5.6,36.0,4.3
0.01517172,1.0516813,1.0520445,36.035210478701785,32.64501740293901,39.93503057444256,10.042001666667057,94.0,b3c5,828.0,5.6,36.0,4.3
0.015188361,1.051507,1.0520326,35.817731789409315,32.538181,39.89126964240469,10.04332333333344,95.0,b3c5,828.0,5.6,36.0,4.3
0.015191026,1.0514126,1.0519284,35.72513015150209,32.503317115093964,39.978123,10.041938333333626,96.0,b3c5,828.0,5.6,36.0,4.3
0.015207331,1.0515591,1.0519971,35.65834167104552,32.438622,39.8684616864199,10.041321666666772,97.0,b3c5,828.0,5.6,36.0,4.3
0.015216473,1.051421,1.0518842,35.80482917038906,32.4662067085785,39.929382,10.041603333333237,98.0,b3c5,828.0,5.6,36.0,4.3
0.015214582,1.051401,1.0519078,35.92835346055187,32.498894,39.8264753791783,10.04197666666684,99.0,b3c5,828.0,5.6,36.0,4.3
0.015206923,1.0513389,1.0518515,36.15268676805525,32.41303642505293,39.913872,10.042336666666476,100.0,b3c5,828.0,5.6,36.0,4.3
0.013516996,1.0616238,1.0620248,34.06971512489972,31.296139,36.707977,10.06860666666665,1.0,b3c6,667.0,3.7,31.0,5.9
0.013527169,1.0622228,1.0626124,34.039090636801795,31.348535112331724,36.766792,10.064893333333506,2.0,b3c6,667.0,3.7,31.0,5.9
0.013534418,1.0625807,1.0629802,34.04502516062137,31.35651397251452,36.678658,10.061934999999842,3.0,b3c6,667.0,3.7,31.0,5.9
0.013538286,1.0627699,1.0630591,34.0284334971829,31.284897,36.64263742880521,10.062503333333249,4.0,b3c6,667.0,3.7,31.0,5.9
0.013550496,1.0627916,1.0630716,34.04095428585289,31.265013388561528,36.702776780450286,10.06244000000006,5.0,b3c6,667.0,3.7,31.0,5.9
0.013547892,1.0627515,1.0630208,33.982290862403325,31.285458,36.601658,10.060586666666495,6.0,b3c6,667.0,3.7,31.0,5.9
0.013563924,1.0626551,1.0629483,33.98317554456331,31.26520041046384,36.62065859920667,10.06302333333321,7.0,b3c6,667.0,3.7,31.0,5.9
0.013580643,1.062596,1.0628687,33.98208387412606,31.19663,36.560299,10.06186333333341,8.0,b3c6,667.0,3.7,31.0,5.9
0.013581209,1.0624423,1.0625648,33.97288988620526,31.233654,36.61780370713359,10.062598333333396,9.0,b3c6,667.0,3.7,31.0,5.9
0.013582986,1.0623062,1.0624539,33.934537438829054,30.94306117208837,36.43322949009723,10.062581666666665,10.0,b3c6,667.0,3.7,31.0,5.9
0.013613893,1.062148,1.0623018,33.864419922359424,31.032406983932063,36.33948354054216,10.060115000000224,11.0,b3c6,667.0,3.7,31.0,5.9
0.013608951,1.0617347,1.0618695,33.971687562115726,31.286047200642024,36.74361712298231,10.063206666666762,12.0,b3c6,667.0,3.7,31.0,5.9
0.013606145,1.0614188,1.0616318,34.04504796965002,31.201748990603196,36.658398,10.063489999999971,13.0,b3c6,667.0,3.7,31.0,5.9
0.013616753,1.0613608,1.0615309,33.97010605967158,31.177261,36.634979,10.059165000000212,14.0,b3c6,667.0,3.7,31.0,5.9
0.013606405,1.0609648,1.0612603,34.03375663524689,31.32635168579197,36.573681,10.060276666666809,15.0,b3c6,667.0,3.7,31.0,5.9
0.013623863,1.0608145,1.0609072,34.08284238720512,31.292515,36.7564117004221,10.06207999999994,16.0,b3c6,667.0,3.7,31.0,5.9
0.013636156,1.0605414,1.0607761,34.12629680019631,31.285591806048508,36.758049,10.06180166666648,17.0,b3c6,667.0,3.7,31.0,5.9
0.0136425,1.0601616,1.0604508,34.12639014971222,31.36658574414199,36.702812,10.062351666666412,18.0,b3c6,667.0,3.7,31.0,5.9
0.013651244,1.0599756,1.0602862,34.10632121690864,31.36791285743377,36.64569493969351,10.061938333333334,19.0,b3c6,667.0,3.7,31.0,5.9
0.013652379,1.0597171,1.0599411,34.107409718835605,31.325764,36.597412,10.063656666666793,20.0,b3c6,667.0,3.7,31.0,5.9
0.013659428,1.0595236,1.0598503,34.156691119127665,31.370457646621944,36.81540335599667,10.063776666666673,21.0,b3c6,667.0,3.7,31.0,5.9
0.013664225,1.059332,1.0595942,34.15981611692598,31.399506,36.81419,10.063868333333328,22.0,b3c6,667.0,3.7,31.0,5.9
0.013675783,1.0590303,1.0592424,34.10535628260598,31.312508,36.73702719193804,10.064733333333182,23.0,b3c6,667.0,3.7,31.0,5.9
0.013665845,1.0586891,1.0589865,34.17603283920725,31.46043,36.716331,10.065356666666531,24.0,b3c6,667.0,3.7,31.0,5.9
0.013685429,1.0584344,1.0587656,34.1256529322102,31.327358793579723,36.701385,10.065836666666534,25.0,b3c6,667.0,3.7,31.0,5.9
0.013686705,1.0582564,1.0585668,34.06870329242151,31.322390680183776,36.648403,10.06589833333322,26.0,b3c6,667.0,3.7,31.0,5.9
0.013704102,1.0580024,1.0582657,34.056254763654685,31.2968625052812,36.560883,10.06741666666688,27.0,b3c6,667.0,3.7,31.0,5.9
0.0136864,1.057942,1.0583693,34.006398546455046,31.165487,36.6418373906002,10.066753333333084,28.0,b3c6,667.0,3.7,31.0,5.9
0.013712933,1.0578166,1.0582081,34.0486821123646,31.242966,36.76053163499593,10.067425000000124,29.0,b3c6,667.0,3.7,31.0,5.9
0.01367388,1.0578761,1.0581876,34.09607345690371,31.346594677586587,36.78374760366478,10.063943333333494,30.0,b3c6,667.0,3.7,31.0,5.9
0.013707704,1.0576764,1.0579997,34.13735435590117,31.319864,36.877457,10.067148333333414,31.0,b3c6,667.0,3.7,31.0,5.9
0.013708432,1.0574678,1.0578076,34.19301638277842,31.418413,36.80374398886632,10.066513333333326,32.0,b3c6,667.0,3.7,31.0,5.9
0.013727767,1.057325,1.0574983,34.22248558688677,31.367022,36.979141,10.069406666666811,33.0,b3c6,667.0,3.7,31.0,5.9
0.013716348,1.0570048,1.0573143,34.24758539396479,31.416148370928514,36.993076,10.06901333333323,34.0,b3c6,667.0,3.7,31.0,5.9
0.013716484,1.056818,1.0570542,34.24534373719647,31.413322727047397,36.96608,10.068050000000222,35.0,b3c6,667.0,3.7,31.0,5.9
0.013725961,1.0566218,1.0568646,34.23691124693788,31.380746107991232,36.90262560656489,10.069548333333415,36.0,b3c6,667.0,3.7,31.0,5.9
0.013725336,1.0563111,1.0565403,34.22521166296049,31.37307850940484,36.978737,10.070848333333076,37.0,b3c6,667.0,3.7,31.0,5.9
0.013755926,1.0560826,1.0562652,34.20408377194801,31.45787697669349,36.891674,10.0679766666668,38.0,b3c6,667.0,3.7,31.0,5.9
0.013737063,1.0557624,1.056168,34.21292034007759,31.385662,36.917449838188354,10.07444000000008,39.0,b3c6,667.0,3.7,31.0,5.9
0.013738217,1.0556731,1.0559384,34.11000344743051,31.3107452655356,36.81048518282096,10.07143833333345,40.0,b3c6,667.0,3.7,31.0,5.9
0.013751686,1.0553741,1.0558032,34.071297252128524,31.261038,36.845882,10.089438333333238,41.0,b3c6,667.0,3.7,31.0,5.9
0.013762243,1.0555505,1.0557672,34.07721338641494,31.28077204367848,36.84116667825498,10.074446666666578,42.0,b3c6,667.0,3.7,31.0,5.9
0.013764655,1.0551827,1.0554632,34.107635075729426,31.29854415616756,36.875587,10.0769716666667,43.0,b3c6,667.0,3.7,31.0,5.9
0.013771978,1.0548329,1.0550849,34.10265228762157,31.28796450930386,36.845394,10.07921000000012,44.0,b3c6,667.0,3.7,31.0,5.9
0.013767717,1.0544556,1.0547764,34.15130688058917,31.312708892083176,36.91334094435136,10.080213333333573,45.0,b3c6,667.0,3.7,31.0,5.9
0.01377815,1.05427,1.0545297,34.17134797438418,31.255493742921136,36.95308900754604,10.078280000000088,46.0,b3c6,667.0,3.7,31.0,5.9
0.013755089,1.054039,1.0543556,34.24794775409154,31.365784,36.916680115997615,10.075553333332936,47.0,b3c6,667.0,3.7,31.0,5.9
0.013750521,1.0539764,1.0542214,34.250010610016325,31.438948,36.996689,10.0750999999999,48.0,b3c6,667.0,3.7,31.0,5.9
0.013761524,1.0535367,1.0539025,34.24565086247454,31.353128,36.98964118471097,10.079015000000073,49.0,b3c6,667.0,3.7,31.0,5.9
0.013758149,1.0533862,1.0537841,34.22743962807403,31.515064,37.03875,10.078403333333457,50.0,b3c6,667.0,3.7,31.0,5.9
0.013751535,1.0534029,1.0538685,34.228264807476194,31.546738401497503,37.028313,10.076865000000302,51.0,b3c6,667.0,3.7,31.0,5.9
0.013715766,1.0533875,1.0536891,34.21710011797665,31.540804342725167,37.119503,10.07331833333301,52.0,b3c6,667.0,3.7,31.0,5.9
0.013713213,1.0531222,1.0534407,34.1729851347332,31.53482854220469,37.094337,10.072963333333124,53.0,b3c6,667.0,3.7,31.0,5.9
0.013771979,1.052718,1.0530304,34.15337826509123,31.521034,37.112816,10.080338333333687,54.0,b3c6,667.0,3.7,31.0,5.9
0.013758579,1.0524271,1.0526658,34.133308077416004,31.57207362460751,37.145061,10.080084999999965,55.0,b3c6,667.0,3.7,31.0,5.9
0.013759123,1.052188,1.0525261,34.11653838257238,31.638792,37.134853,10.079724999999842,56.0,b3c6,667.0,3.7,31.0,5.9
0.013737872,1.0520303,1.0525137,34.0836864276337,31.618601,37.082363,10.077968333333168,57.0,b3c6,667.0,3.7,31.0,5.9
0.013729182,1.0520848,1.0524204,34.10481464924522,31.640559491489952,37.231415,10.076626666666805,58.0,b3c6,667.0,3.7,31.0,5.9
0.013727056,1.0518947,1.0522065,34.10374080857934,31.703854523183555,37.281853,10.058943333333202,59.0,b3c6,667.0,3.7,31.0,5.9
0.013743551,1.0516237,1.0520055,34.10241292652196,31.66035862224968,37.28557575905754,10.07727999999964,60.0,b3c6,667.0,3.7,31.0,5.9
0.01374374,1.0514295,1.0518051,34.062811527994675,31.68289058611661,37.247448,10.07907833333302,61.0,b3c6,667.0,3.7,31.0,5.9
0.013748877,1.05127,1.0516526,34.01652784571318,31.587402,37.219116,10.079483333333824,62.0,b3c6,667.0,3.7,31.0,5.9
0.013753532,1.0510342,1.0513049,34.02104925338136,31.531055,37.150967,10.081023333334208,63.0,b3c6,667.0,3.7,31.0,5.9
0.01374323,1.0507764,1.0511122,33.96655328265599,31.52502444969318,37.19722952336393,10.082201666667242,64.0,b3c6,667.0,3.7,31.0,5.9
0.013751902,1.0505604,1.0509762,33.94153487710245,31.49501555367785,37.16864327139804,10.083176666666017,65.0,b3c6,667.0,3.7,31.0,5.9
0.013742455,1.0505683,1.0509588,33.894789289285896,31.574547,37.23765519907796,10.080793333333956,66.0,b3c6,667.0,3.7,31.0,5.9
0.013753415,1.0502442,1.0505836,33.817490232300145,31.48963,37.14302723615912,10.083710000000428,67.0,b3c6,667.0,3.7,31.0,5.9
0.013750632,1.0500772,1.050422,33.75417640707234,31.401062,37.16688330000599,10.08413999999951,68.0,b3c6,667.0,3.7,31.0,5.9
0.013757912,1.0498307,1.0501648,33.69094935659395,31.425286582587955,37.09236485282101,10.085263333333812,69.0,b3c6,667.0,3.7,31.0,5.9
0.013753721,1.0495616,1.0499737,33.71176993331033,31.414604,37.08857652705343,10.087218333332569,70.0,b3c6,667.0,3.7,31.0,5.9
0.013782444,1.0494432,1.0497566,33.688202419632944,31.395779197807904,37.102718,10.088248333333953,71.0,b3c6,667.0,3.7,31.0,5.9
0.01378095,1.049135,1.0494341,33.63793138090202,31.32706381861604,37.08787149801615,10.090681666666448,72.0,b3c6,667.0,3.7,31.0,5.9
0.013782928,1.0489855,1.0492488,33.651223477723235,31.340324668684687,37.045918,10.091931666666644,73.0,b3c6,667.0,3.7,31.0,5.9
0.013775177,1.0488306,1.0492047,33.67769415016289,31.28620087589954,37.039692,10.09205666666676,74.0,b3c6,667.0,3.7,31.0,5.9
0.013804412,1.0485946,1.0488254,33.67138260183147,31.343424,37.11637367005793,10.09369000000006,75.0,b3c6,667.0,3.7,31.0,5.9
0.013821731,1.0482144,1.0484586,33.74962163234812,31.400715,37.126186,10.099774999999983,76.0,b3c6,667.0,3.7,31.0,5.9
0.013807965,1.0481155,1.0484252,33.83624556516097,31.456322,37.040028,10.097675000000162,77.0,b3c6,667.0,3.7,31.0,5.9
0.013819118,1.0478214,1.0481374,33.94076486030399,31.461620177935234,37.179108,10.098539999999533,78.0,b3c6,667.0,3.7,31.0,5.9
0.013799781,1.0477087,1.0479255,34.14390028937029,31.69502361868408,37.11718,10.099105000000176,79.0,b3c6,667.0,3.7,31.0,5.9
0.013807726,1.0474384,1.0477858,34.25366866327663,31.512447,37.11990958936549,10.100268333332496,80.0,b3c6,667.0,3.7,31.0,5.9
0.013824552,1.047173,1.0475196,34.07386882834463,31.384699,37.056273388417885,10.102954999999689,81.0,b3c6,667.0,3.7,31.0,5.9
0.013832597,1.0469973,1.0473623,34.10041396885707,31.334362,37.132702,10.104558333333504,82.0,b3c6,667.0,3.7,31.0,5.9
0.013818848,1.0469421,1.0472881,34.180877291594605,31.468687093441936,37.18082747632534,10.10307666666728,83.0,b3c6,667.0,3.7,31.0,5.9
0.013816832,1.0467112,1.0470761,34.28106114856857,31.44479,37.256729,10.102489999999912,84.0,b3c6,667.0,3.7,31.0,5.9
0.013812717,1.0467153,1.0469767,34.368109049341534,31.539137299880288,37.26716590278387,10.101850000000558,85.0,b3c6,667.0,3.7,31.0,5.9
0.013812971,1.0464828,1.0467993,34.334033428632864,31.51952258441351,37.231052,10.10389000000044,86.0,b3c6,667.0,3.7,31.0,5.9
0.013820952,1.0461994,1.0465215,34.27041344683306,31.489233,37.23295522161384,10.107301666667142,87.0,b3c6,667.0,3.7,31.0,5.9
0.013828095,1.0461115,1.0463639,34.2214915554579,31.44795032716987,37.296879,10.10513000000016,88.0,b3c6,667.0,3.7,31.0,5.9
0.013811299,1.045805,1.0461752,34.25375912502055,31.490447064402108,37.335846,10.106203333334028,89.0,b3c6,667.0,3.7,31.0,5.9
0.013815919,1.045665,1.0460863,34.43031138580327,31.707544621934684,37.323264800917336,10.106633333333107,90.0,b3c6,667.0,3.7,31.0,5.9
0.013806079,1.0455465,1.04583,34.56878541023342,31.74495899798492,37.461433,10.103733333334096,91.0,b3c6,667.0,3.7,31.0,5.9
0.013811496,1.0453786,1.0457288,34.692612457270776,31.777714,37.439312,10.105008333333537,92.0,b3c6,667.0,3.7,31.0,5.9
0.013814045,1.0451208,1.0453346,34.678099390488335,31.771143,37.448231,10.10634166666617,93.0,b3c6,667.0,3.7,31.0,5.9
0.013809178,1.0448492,1.0452496,34.56238022087305,31.774774810050072,37.397972,10.109593333333033,94.0,b3c6,667.0,3.7,31.0,5.9
0.013827016,1.0446248,1.044857,34.445135654690205,31.645958,37.36679060497183,10.11138000000016,95.0,b3c6,667.0,3.7,31.0,5.9
0.013829592,1.0443678,1.0446329,34.41169625671347,31.47981033702121,37.30845885093426,10.113961666666244,96.0,b3c6,667.0,3.7,31.0,5.9
0.013838066,1.0440266,1.0443782,34.43760300160614,31.442555064807078,37.315243,10.115588333333532,97.0,b3c6,667.0,3.7,31.0,5.9
0.013848894,1.0438472,1.0441024,34.304743151903104,31.52519,37.24766392480812,10.116001666667096,98.0,b3c6,667.0,3.7,31.0,5.9
0.013858472,1.0436306,1.0439155,34.23008050650932,31.42363264859854,37.33723189175227,10.117626666666668,99.0,b3c6,667.0,3.7,31.0,5.9
0.013847317,1.0434068,1.04378,34.09351660325983,31.427940672040226,37.38699976360775,10.119386666666832,100.0,b3c6,667.0,3.7,31.0,5.9
0.015565177,1.0658616,1.0664694,32.75982573916649,31.188808670252325,34.233418,11.038311666666656,1.0,b3c7,1836.0,4.8,80.0,4.8
0.015535541,1.066785,1.0675218,32.71108793850516,31.156382,34.158512,11.037164999999852,2.0,b3c7,1836.0,4.8,80.0,4.8
0.015507092,1.0679805,1.0682656,32.70764580632416,31.146513,34.16102027034739,11.037608333333386,3.0,b3c7,1836.0,4.8,80.0,4.8
0.015473973,1.0672193,1.0687692,32.686886850610094,31.084452,34.182920431298854,11.05626999999998,4.0,b3c7,1836.0,4.8,80.0,4.8
0.015465212,1.0688146,1.0689943,32.62916556683636,31.023947,34.09612248162147,11.039155000000028,5.0,b3c7,1836.0,4.8,80.0,4.8
0.015467093,1.0693408,1.069432,32.62100410108906,31.00022334239158,34.125061,11.037688333333303,6.0,b3c7,1836.0,4.8,80.0,4.8
0.015435866,1.0697054,1.0698754,32.6532934512403,31.10692864493531,34.109664636900725,11.038280000000183,7.0,b3c7,1836.0,4.8,80.0,4.8
0.015459041,1.0700321,1.0688691,32.645796813153964,31.192955,34.1500926610466,11.038368333333349,8.0,b3c7,1836.0,4.8,80.0,4.8
0.015447289,1.0702132,1.0702367,32.63461550148255,31.236685904006546,33.90802559849696,11.037746666666742,9.0,b3c7,1836.0,4.8,80.0,4.8
0.015441688,1.0702126,1.0702851,32.652076384100994,31.39139,34.20247607672864,11.038008333333226,10.0,b3c7,1836.0,4.8,80.0,4.8
0.015428807,1.0704035,1.0703733,32.66648563580033,31.211622,34.206852,11.038401666666807,11.0,b3c7,1836.0,4.8,80.0,4.8
0.015455605,1.0704017,1.0705177,32.69065174354196,31.154791,34.190266,11.03871166666698,12.0,b3c7,1836.0,4.8,80.0,4.8
0.015437217,1.0706987,1.0705789,32.62154910382846,31.050392,34.087208,11.046381666666518,13.0,b3c7,1836.0,4.8,80.0,4.8
0.015426962,1.0692509,1.070624,32.65172466713289,31.19442861688184,34.04994451244039,11.056544999999945,14.0,b3c7,1836.0,4.8,80.0,4.8
0.015415383,1.0693749,1.0706929,32.69918474836373,31.13976212936861,34.23626611538001,11.05636999999988,15.0,b3c7,1836.0,4.8,80.0,4.8
0.015395828,1.0693511,1.0707315,32.7231116272835,31.197226,34.16788813271599,11.055888333333131,16.0,b3c7,1836.0,4.8,80.0,4.8
0.015397239,1.0708631,1.0708863,32.73733477852006,31.21022273540561,34.219276,11.038663333333291,17.0,b3c7,1836.0,4.8,80.0,4.8
0.015402226,1.0694926,1.070919,32.775217287595524,31.219147,34.25246270805222,11.055970000000285,18.0,b3c7,1836.0,4.8,80.0,4.8
0.015406739,1.0708741,1.0707999,32.76997576381067,31.153233,34.348244,11.040639999999742,19.0,b3c7,1836.0,4.8,80.0,4.8
0.015394438,1.0707963,1.0696946,32.77665239453657,31.221027,34.20919,11.038969999999972,20.0,b3c7,1836.0,4.8,80.0,4.8
0.015400862,1.0707767,1.0708239,32.7519256541569,31.21727,34.190956,11.039270000000156,21.0,b3c7,1836.0,4.8,80.0,4.8
0.015405611,1.0707525,1.0708742,32.84289624808854,31.375658,34.369606,11.035656666666425,22.0,b3c7,1836.0,4.8,80.0,4.8
0.01541248,1.0707618,1.0708808,32.822527182685775,31.339252,34.20865089306266,11.040590000000275,23.0,b3c7,1836.0,4.8,80.0,4.8
0.015419893,1.0706576,1.0695053,32.760390345269705,31.265808,34.16187208986814,11.039693333333709,24.0,b3c7,1836.0,4.8,80.0,4.8
0.015443283,1.0706997,1.0707102,32.63861581080693,31.099308,34.056845594343955,11.038113333333362,25.0,b3c7,1836.0,4.8,80.0,4.8
0.015431836,1.0707049,1.0706769,32.63893369256651,31.067589,34.06633759845005,11.038488333333223,26.0,b3c7,1836.0,4.8,80.0,4.8
0.015424896,1.0707887,1.0708857,32.66105133484305,31.13633,34.15463485027091,11.036838333333437,27.0,b3c7,1836.0,4.8,80.0,4.8
0.015419569,1.0708616,1.0708859,32.72049522427785,31.228073,34.132675,11.035393333333197,28.0,b3c7,1836.0,4.8,80.0,4.8
0.015404443,1.0707687,1.0683064,32.750449618886186,31.183891,34.243179,11.035721666666602,29.0,b3c7,1836.0,4.8,80.0,4.8
0.015397981,1.0708399,1.0709022,32.785370464983856,31.18435345078549,34.33978260415709,11.039446666666482,30.0,b3c7,1836.0,4.8,80.0,4.8
0.015395423,1.0708333,1.0708494,32.81981263553624,31.227357198964672,34.288818,11.036178333333616,31.0,b3c7,1836.0,4.8,80.0,4.8
0.015389145,1.0707091,1.0708572,32.82991085166552,31.327509,34.25728996752143,11.03621666666683,32.0,b3c7,1836.0,4.8,80.0,4.8
0.015386071,1.0707101,1.0707285,32.81805406304351,31.306303,34.225311,11.037404999999854,33.0,b3c7,1836.0,4.8,80.0,4.8
0.015396284,1.0707202,1.0707386,32.79975254866627,31.282099,34.207464894239415,11.037518333333232,34.0,b3c7,1836.0,4.8,80.0,4.8
0.015392417,1.0707128,1.0707765,32.80279855545759,31.23251330316341,34.18624833970567,11.038816666666632,35.0,b3c7,1836.0,4.8,80.0,4.8
0.015402,1.0707141,1.0707047,32.756021399849466,31.210876,34.160065,11.037788333333449,36.0,b3c7,1836.0,4.8,80.0,4.8
0.015404534,1.0704672,1.0704776,32.699517616632335,31.152291465244687,34.108116,11.03882666666662,37.0,b3c7,1836.0,4.8,80.0,4.8
0.015419746,1.0705495,1.0705494,32.64577313757248,31.099673266059625,34.017529,11.037964999999774,38.0,b3c7,1836.0,4.8,80.0,4.8
0.015425878,1.0706748,1.0706857,32.702585674708445,31.259243,34.152737,11.037363333333149,39.0,b3c7,1836.0,4.8,80.0,4.8
0.015425308,1.0706468,1.0706372,32.74026906815656,31.171267,34.234221598729555,11.037943333333049,40.0,b3c7,1836.0,4.8,80.0,4.8
0.015429338,1.0704153,1.0705074,32.737402631364944,31.192574,34.229683,11.038493333333465,41.0,b3c7,1836.0,4.8,80.0,4.8
0.015426325,1.07049,1.0705273,32.746914068912666,31.19255832399153,34.173897,11.04150000000033,42.0,b3c7,1836.0,4.8,80.0,4.8
0.015433006,1.0703822,1.0704055,32.75729688671007,31.191738,34.26272057233558,11.039834999999828,43.0,b3c7,1836.0,4.8,80.0,4.8
0.015412416,1.0687684,1.0704316,32.77743869926732,31.258311310775134,34.192394,11.05518499999986,44.0,b3c7,1836.0,4.8,80.0,4.8
0.015402165,1.0702966,1.0703412,32.82300166545929,31.26210497167043,34.320454,11.038438333333277,45.0,b3c7,1836.0,4.8,80.0,4.8
0.015405724,1.0703704,1.0703367,32.829678038662,31.293478,34.30556441684122,11.0388533333331,46.0,b3c7,1836.0,4.8,80.0,4.8
0.015397175,1.0703819,1.0703856,32.8824766651355,31.38591242709789,34.30487096359726,11.040103333333294,47.0,b3c7,1836.0,4.8,80.0,4.8
0.015392501,1.0704875,1.0704813,32.940124761931564,31.356905,34.42843548292654,11.040243333333152,48.0,b3c7,1836.0,4.8,80.0,4.8
0.015384649,1.0704163,1.070464,32.95025448013722,31.447426,34.43963101801443,11.036030000000029,49.0,b3c7,1836.0,4.8,80.0,4.8
0.015378592,1.0704135,1.0704235,32.96372076177367,31.392273730257383,34.417873,11.036561666666724,50.0,b3c7,1836.0,4.8,80.0,4.8
0.015384899,1.0703442,1.0703938,33.01077989152466,31.502859,34.52395511597953,11.035356666666242,51.0,b3c7,1836.0,4.8,80.0,4.8
0.015382376,1.0704272,1.0692064,32.991241242109325,31.506441,34.41178860342,11.038016666666469,52.0,b3c7,1836.0,4.8,80.0,4.8
0.015372629,1.070312,1.0704437,33.00766492351846,31.4014561829878,34.491455,11.036161666666642,53.0,b3c7,1836.0,4.8,80.0,4.8
0.015383376,1.070495,1.0705144,32.96340698308995,31.4386803021588,34.453803617798016,11.038321666666889,54.0,b3c7,1836.0,4.8,80.0,4.8
0.015377157,1.0704565,1.0705047,33.00864812911135,31.446424586744484,34.524174,11.038546666666418,55.0,b3c7,1836.0,4.8,80.0,4.8
0.015380799,1.070462,1.0704857,33.01965127526905,31.487442,34.473472080836345,11.040798333333806,56.0,b3c7,1836.0,4.8,80.0,4.8
0.015392268,1.0691239,1.0703052,32.97253052630614,31.43517772828564,34.403969,11.054230000000098,57.0,b3c7,1836.0,4.8,80.0,4.8
0.01539937,1.0691665,1.0703373,32.94142353487477,31.401716,34.42444998691715,11.055526666667236,58.0,b3c7,1836.0,4.8,80.0,4.8
0.015406229,1.0703623,1.0704552,32.927400980831074,31.368160853182832,34.376926,11.03922999999971,59.0,b3c7,1836.0,4.8,80.0,4.8
0.015404665,1.0704104,1.0704386,32.902386592785966,31.37121929569853,34.368488,11.038431666666291,60.0,b3c7,1836.0,4.8,80.0,4.8
0.015402799,1.0705143,1.0705527,32.885387932041226,31.346767976711227,34.37438547391703,11.039408333333752,61.0,b3c7,1836.0,4.8,80.0,4.8
0.015402775,1.0704837,1.0705324,32.843469907842646,31.26678850894444,34.3050448613887,11.03913833333354,62.0,b3c7,1836.0,4.8,80.0,4.8
0.015417707,1.0703984,1.0703927,32.81375277400448,31.29594420626408,34.2752,11.03929000000062,63.0,b3c7,1836.0,4.8,80.0,4.8
0.015430357,1.0700649,1.0703483,32.76078277262176,31.203623969416316,34.27611155166763,11.039570000000335,64.0,b3c7,1836.0,4.8,80.0,4.8
0.015438123,1.0702999,1.0703211,32.752326340809056,31.172642,34.19560992915259,11.039581666666589,65.0,b3c7,1836.0,4.8,80.0,4.8
0.015437406,1.0702863,1.0703509,32.68876357081206,31.123987,34.154735161045025,11.04079666666706,66.0,b3c7,1836.0,4.8,80.0,4.8
0.015455329,1.0702419,1.0702479,32.67284863412299,31.181837963887805,34.147114,11.038969999999972,67.0,b3c7,1836.0,4.8,80.0,4.8
0.015452419,1.069895,1.0702336,32.69610086127554,31.13011471881632,34.20108751176858,11.038433333334009,68.0,b3c7,1836.0,4.8,80.0,4.8
0.015461881,1.0701872,1.0702331,32.74946092408122,31.216774,34.193649,11.039886666666522,69.0,b3c7,1836.0,4.8,80.0,4.8
0.015450703,1.0701649,1.0701863,32.74197570797794,31.16858537073151,34.3191488976146,11.03876333333319,70.0,b3c7,1836.0,4.8,80.0,4.8
0.015451339,1.0701421,1.0702238,32.73224255325092,31.037514,34.273743,11.038645000000058,71.0,b3c7,1836.0,4.8,80.0,4.8
0.015449089,1.070152,1.070166,32.765000523636644,31.10200383321201,34.39679699596218,11.03937333333403,72.0,b3c7,1836.0,4.8,80.0,4.8
0.015425375,1.0690724,1.0703917,33.15155088982042,31.4972938170746,34.48497,11.05521000000008,73.0,b3c7,1836.0,4.8,80.0,4.8
0.01544987,1.0701145,1.0701313,32.726471104459144,31.121717,34.222679,11.039240000000184,74.0,b3c7,1836.0,4.8,80.0,4.8
